Retailer,Retailer ID,Invoice Date,Month,Region,State,City,Product,Sales Method,Price per Unit,Units Sold,Total Sales,Operational Margin,Profit
West Gear,1185732,08-03-2021,March,Northeast,New York,Albany,Men Apparel,Online,51.00,133,6783,5%,332.37
West Gear,1185732,08-03-2021,March,Northeast,New York,Albany, Women Apparel,Online,43.00,161,6923,6%,415.38
West Gear,1185732,09-04-2021,April,Northeast,New York,Albany,Men Street Footwear,Online,42.00,248,10416,6%,583.30
West Gear,1185732,09-04-2021,April,Northeast,New York,Albany,Men Athletic Footwear,Online,43.00,147,6321,5%,284.45
West Gear,1185732,09-04-2021,April,Northeast,New York,Albany, Women Street Footwear,Online,34.00,152,5168,4%,186.05
West Gear,1185732,09-04-2021,April,Northeast,New York,Albany, Women Athletic Footwear,Online,37.00,135,4995,4%,204.80
West Gear,1185732,09-04-2021,April,Northeast,New York,Albany,Men Apparel,Online,50.00,124,6200,5%,291.40
West Gear,1185732,09-04-2021,April,Northeast,New York,Albany, Women Apparel,Online,41.00,156,6396,7%,415.74
West Gear,1185732,08-05-2021,May,Northeast,New York,Albany,Men Street Footwear,Online,50.00,261,13050,6%,783.00
West Gear,1185732,08-05-2021,May,Northeast,New York,Albany,Men Athletic Footwear,Online,53.00,161,8533,5%,401.05
West Gear,1185732,08-05-2021,May,Northeast,New York,Albany, Women Street Footwear,Online,49.00,160,7840,4%,282.24
West Gear,1185732,08-05-2021,May,Northeast,New York,Albany, Women Athletic Footwear,Online,47.00,130,6110,4%,244.40
West Gear,1185732,08-05-2021,May,Northeast,New York,Albany,Men Apparel,Online,56.00,137,7672,5%,375.93
West Gear,1185732,08-05-2021,May,Northeast,New York,Albany, Women Apparel,Online,59.00,169,9971,6%,628.17
West Gear,1185732,10-06-2021,June,Northeast,New York,Albany,Men Street Footwear,Online,59.00,263,15517,6%,868.95
West Gear,1185732,10-06-2021,June,Northeast,New York,Albany,Men Athletic Footwear,Online,54.00,175,9450,5%,453.60
West Gear,1185732,10-06-2021,June,Northeast,New York,Albany, Women Street Footwear,Online,48.00,150,7200,4%,273.60
West Gear,1185732,10-06-2021,June,Northeast,New York,Albany, Women Athletic Footwear,Online,49.00,144,7056,4%,289.30
West Gear,1185732,10-06-2021,June,Northeast,New York,Albany,Men Apparel,Online,62.00,150,9300,5%,455.70
West Gear,1185732,10-06-2021,June,Northeast,New York,Albany, Women Apparel,Online,69.00,181,12489,6%,774.32
West Gear,1185732,08-07-2021,July,Northeast,New York,Albany,Men Street Footwear,Online,59.00,247,14573,6%,801.52
West Gear,1185732,08-07-2021,July,Northeast,New York,Albany,Men Athletic Footwear,Online,56.00,196,10976,5%,493.92
West Gear,1185732,08-07-2021,July,Northeast,New York,Albany, Women Street Footwear,Online,51.00,169,8619,4%,301.67
West Gear,1185732,08-07-2021,July,Northeast,New York,Albany, Women Athletic Footwear,Online,53.00,150,7950,4%,341.85
West Gear,1185732,08-07-2021,July,Northeast,New York,Albany,Men Apparel,Online,62.00,168,10416,5%,479.14
West Gear,1185732,08-07-2021,July,Northeast,New York,Albany, Women Apparel,Online,66.00,194,12804,7%,832.26
West Gear,1185732,09-08-2021,August,Northeast,New York,Albany,Men Street Footwear,Online,62.00,250,15500,6%,868.00
West Gear,1185732,09-08-2021,August,Northeast,New York,Albany,Men Athletic Footwear,Online,55.00,210,11550,5%,519.75
West Gear,1185732,09-08-2021,August,Northeast,New York,Albany, Women Street Footwear,Online,51.00,188,9588,4%,345.17
West Gear,1185732,09-08-2021,August,Northeast,New York,Albany, Women Athletic Footwear,Online,41.00,150,6150,4%,246.00
West Gear,1185732,09-08-2021,August,Northeast,New York,Albany,Men Apparel,Online,52.00,149,7748,5%,371.90
West Gear,1185732,09-08-2021,August,Northeast,New York,Albany, Women Apparel,Online,55.00,218,11990,6%,719.40
West Gear,1185732,08-09-2021,September,Northeast,New York,Albany,Men Street Footwear,Online,50.00,238,11900,6%,702.10
West Gear,1185732,08-09-2021,September,Northeast,New York,Albany,Men Athletic Footwear,Online,48.00,163,7824,5%,352.08
West Gear,1185732,08-09-2021,September,Northeast,New York,Albany, Women Street Footwear,Online,41.00,138,5658,4%,198.03
West Gear,1185732,08-09-2021,September,Northeast,New York,Albany, Women Athletic Footwear,Online,44.00,137,6028,4%,247.15
West Gear,1185732,08-09-2021,September,Northeast,New York,Albany,Men Apparel,Online,51.00,131,6681,5%,320.69
West Gear,1185732,08-09-2021,September,Northeast,New York,Albany, Women Apparel,Online,59.00,156,9204,6%,552.24
West Gear,1185732,10-10-2021,October,Northeast,New York,Albany,Men Street Footwear,Online,57.00,208,11856,6%,675.79
West Gear,1185732,10-10-2021,October,Northeast,New York,Albany,Men Athletic Footwear,Online,46.00,156,7176,5%,330.10
West Gear,1185732,10-10-2021,October,Northeast,New York,Albany, Women Street Footwear,Online,46.00,137,6302,4%,252.08
West Gear,1185732,10-10-2021,October,Northeast,New York,Albany, Women Athletic Footwear,Online,45.00,135,6075,4%,249.08
West Gear,1185732,10-10-2021,October,Northeast,New York,Albany,Men Apparel,Online,59.00,150,8850,5%,415.95
West Gear,1185732,10-10-2021,October,Northeast,New York,Albany, Women Apparel,Online,64.00,156,9984,6%,619.01
West Gear,1185732,09-11-2021,November,Northeast,New York,Albany,Men Street Footwear,Online,56.00,217,12152,6%,668.36
West Gear,1185732,09-11-2021,November,Northeast,New York,Albany,Men Athletic Footwear,Online,49.00,162,7938,5%,388.96
West Gear,1185732,09-11-2021,November,Northeast,New York,Albany, Women Street Footwear,Online,45.00,147,6615,4%,238.14
West Gear,1185732,09-11-2021,November,Northeast,New York,Albany, Women Athletic Footwear,Online,47.00,144,6768,4%,270.72
West Gear,1185732,09-11-2021,November,Northeast,New York,Albany,Men Apparel,Online,62.00,154,9548,5%,429.66
West Gear,1185732,09-11-2021,November,Northeast,New York,Albany, Women Apparel,Online,68.00,176,11968,6%,765.95
West Gear,1185732,08-12-2021,December,Northeast,New York,Albany,Men Street Footwear,Online,59.00,245,14455,6%,838.39
West Gear,1185732,08-12-2021,December,Northeast,New York,Albany,Men Athletic Footwear,Online,51.00,169,8619,5%,430.95
Kohl's,1185732,08-12-2021,December,Northeast,New York,Albany, Women Street Footwear,Online,52.00,163,8476,4%,330.56
Kohl's,1185732,08-12-2021,December,Northeast,New York,Albany, Women Athletic Footwear,Online,54.00,155,8370,4%,343.17
Kohl's,1185732,08-12-2021,December,Northeast,New York,Albany,Men Apparel,Online,60.00,155,9300,5%,427.80
Kohl's,1185732,08-12-2021,December,Northeast,New York,Albany, Women Apparel,Online,69.00,182,12558,6%,803.71
Kohl's,1185732,14-01-2021,January,Northeast,New York,Albany,Men Street Footwear,Online,39.00,216,8424,6%,530.71
Kohl's,1185732,14-01-2021,January,Northeast,New York,Albany,Men Athletic Footwear,Online,39.00,156,6084,5%,273.78
Kohl's,1185732,14-01-2021,January,Northeast,New York,Albany, Women Street Footwear,Online,29.00,168,4872,5%,233.86
Kohl's,1185732,14-01-2021,January,Northeast,New York,Albany, Women Athletic Footwear,Online,34.00,131,4454,5%,209.34
Kohl's,1185732,14-01-2021,January,Northeast,New York,Albany,Men Apparel,Online,49.00,145,7105,5%,319.73
Kohl's,1185732,14-01-2021,January,Northeast,New York,Albany, Women Apparel,Online,38.00,156,5928,4%,237.12
Kohl's,1185732,12-02-2021,February,Northeast,New York,Albany,Men Street Footwear,Online,37.00,238,8806,6%,537.17
Kohl's,1185732,12-02-2021,February,Northeast,New York,Albany,Men Athletic Footwear,Online,37.00,145,5365,4%,219.97
Kohl's,1185732,12-02-2021,February,Northeast,New York,Albany, Women Street Footwear,Online,29.00,143,4147,5%,203.20
Kohl's,1185732,12-02-2021,February,West,Wyoming,Cheyenne, Women Athletic Footwear,Online,32.00,123,3936,5%,188.93
Kohl's,1185732,12-02-2021,February,West,Wyoming,Cheyenne,Men Apparel,Online,47.00,145,6815,4%,279.42
Kohl's,1185732,12-02-2021,February,West,Wyoming,Cheyenne, Women Apparel,Online,38.00,174,6612,4%,257.87
Kohl's,1185732,10-03-2021,March,West,Wyoming,Cheyenne,Men Street Footwear,Online,38.00,246,9348,6%,560.88
Kohl's,1185732,10-03-2021,March,West,Wyoming,Cheyenne,Men Athletic Footwear,Online,37.00,131,4847,4%,213.27
Kohl's,1185732,10-03-2021,March,West,Wyoming,Cheyenne, Women Street Footwear,Online,27.00,149,4023,5%,181.04
Kohl's,1185732,10-03-2021,March,West,Wyoming,Cheyenne, Women Athletic Footwear,Online,33.00,112,3696,5%,173.71
Kohl's,1185732,10-03-2021,March,West,Wyoming,Cheyenne,Men Apparel,Online,47.00,126,5922,5%,266.49
Kohl's,1185732,10-03-2021,March,West,Wyoming,Cheyenne, Women Apparel,Online,37.00,165,6105,4%,225.89
Kohl's,1185732,11-04-2021,April,West,Wyoming,Cheyenne,Men Street Footwear,Online,39.00,208,8112,6%,502.94
Kohl's,1185732,11-04-2021,April,West,Wyoming,Cheyenne,Men Athletic Footwear,Online,39.00,140,5460,5%,245.70
Kohl's,1185732,11-04-2021,April,West,Wyoming,Cheyenne, Women Street Footwear,Online,28.00,145,4060,5%,186.76
Kohl's,1185732,11-04-2021,April,West,Wyoming,Cheyenne, Women Athletic Footwear,Online,33.00,119,3927,5%,184.57
Kohl's,1185732,11-04-2021,April,West,Wyoming,Cheyenne,Men Apparel,Online,47.00,106,4982,4%,209.24
Kohl's,1185732,11-04-2021,April,West,Wyoming,Cheyenne, Women Apparel,Online,36.00,149,5364,4%,187.74
Kohl's,1185732,10-05-2021,May,West,Wyoming,Cheyenne,Men Street Footwear,Online,45.00,246,11070,7%,719.55
Kohl's,1185732,10-05-2021,May,West,Wyoming,Cheyenne,Men Athletic Footwear,Online,41.00,152,6232,4%,249.28
Kohl's,1185732,10-05-2021,May,West,Wyoming,Cheyenne, Women Street Footwear,Online,39.00,145,5655,5%,277.10
Kohl's,1185732,10-05-2021,May,West,Wyoming,Cheyenne, Women Athletic Footwear,Online,39.00,131,5109,5%,255.45
Kohl's,1185732,10-05-2021,May,West,Wyoming,Cheyenne,Men Apparel,Online,45.00,133,5985,4%,251.37
Kohl's,1185732,10-05-2021,May,West,Wyoming,Cheyenne, Women Apparel,Online,52.00,156,8112,4%,324.48
Kohl's,1185732,12-06-2021,June,West,Wyoming,Cheyenne,Men Street Footwear,Online,46.00,247,11362,6%,715.81
Kohl's,1185732,12-06-2021,June,West,Wyoming,Cheyenne,Men Athletic Footwear,Online,42.00,168,7056,4%,289.30
Kohl's,1185732,12-06-2021,June,West,Wyoming,Cheyenne, Women Street Footwear,Online,38.00,131,4978,5%,224.01
Kohl's,1185732,12-06-2021,June,West,Wyoming,Cheyenne, Women Athletic Footwear,Online,38.00,140,5320,5%,250.04
Kohl's,1185732,12-06-2021,June,West,Wyoming,Cheyenne,Men Apparel,Online,49.00,135,6615,4%,291.06
Kohl's,1185732,12-06-2021,June,West,Wyoming,Cheyenne, Women Apparel,Online,50.00,163,8150,4%,301.55
Kohl's,1185732,10-07-2021,July,West,Wyoming,Cheyenne,Men Street Footwear,Online,48.00,228,10944,6%,700.42
Kohl's,1185732,10-07-2021,July,West,Wyoming,Cheyenne,Men Athletic Footwear,Online,44.00,163,7172,4%,308.40
Kohl's,1185732,10-07-2021,July,West,Wyoming,Cheyenne, Women Street Footwear,Online,38.00,149,5662,5%,271.78
Kohl's,1185732,10-07-2021,July,West,Wyoming,Cheyenne, Women Athletic Footwear,Online,39.00,150,5850,5%,274.95
Kohl's,1185732,10-07-2021,July,West,Wyoming,Cheyenne,Men Apparel,Online,48.00,137,6576,4%,276.19
Kohl's,1185732,10-07-2021,July,West,Wyoming,Cheyenne, Women Apparel,Online,51.00,196,9996,4%,359.86
Kohl's,1185732,11-08-2021,August,West,Wyoming,Cheyenne,Men Street Footwear,Online,47.00,255,11985,6%,767.04
Kohl's,1185732,11-08-2021,August,West,Wyoming,Cheyenne,Men Athletic Footwear,Online,43.00,163,7009,4%,287.37
Kohl's,1185732,11-08-2021,August,West,Wyoming,Cheyenne, Women Street Footwear,Online,38.00,143,5434,5%,244.53
Kohl's,1185732,11-08-2021,August,West,Wyoming,Cheyenne, Women Athletic Footwear,Online,38.00,147,5586,5%,273.71
Kohl's,1185732,11-08-2021,August,West,Wyoming,Cheyenne,Men Apparel,Online,47.00,140,6580,4%,269.78
Kohl's,1185732,11-08-2021,August,West,Wyoming,Cheyenne, Women Apparel,Online,52.00,196,10192,4%,407.68
Kohl's,1185732,10-09-2021,September,West,Wyoming,Cheyenne,Men Street Footwear,Online,48.00,208,9984,6%,638.98
Kohl's,1185732,10-09-2021,September,West,Wyoming,Cheyenne,Men Athletic Footwear,Online,44.00,150,6600,4%,283.80
Kohl's,1185732,10-09-2021,September,West,Wyoming,Cheyenne, Women Street Footwear,Online,38.00,137,5206,5%,239.48
Kohl's,1185732,10-09-2021,September,West,Wyoming,Cheyenne, Women Athletic Footwear,Online,38.00,135,5130,5%,251.37
Kohl's,1185732,10-09-2021,September,West,Wyoming,Cheyenne,Men Apparel,Online,48.00,125,6000,4%,258.00
Kohl's,1185732,10-09-2021,September,West,Wyoming,Cheyenne, Women Apparel,Online,52.00,174,9048,4%,361.92
Kohl's,1185732,12-10-2021,October,West,Wyoming,Cheyenne,Men Street Footwear,Online,50.00,202,10100,6%,646.40
Kohl's,1185732,12-10-2021,October,West,Wyoming,Cheyenne,Men Athletic Footwear,Online,44.00,174,7656,4%,306.24
Kohl's,1185732,12-10-2021,October,West,Wyoming,Cheyenne, Women Street Footwear,Online,42.00,125,5250,5%,241.50
Kohl's,1185732,12-10-2021,October,West,Wyoming,Cheyenne, Women Athletic Footwear,Online,41.00,119,4879,5%,224.43
Kohl's,1185732,12-10-2021,October,West,Wyoming,Cheyenne,Men Apparel,Online,54.00,128,6912,4%,304.13
Kohl's,1185732,12-10-2021,October,West,Wyoming,Cheyenne, Women Apparel,Online,55.00,150,8250,4%,305.25
Kohl's,1185732,11-11-2021,November,West,Wyoming,Cheyenne,Men Street Footwear,Online,53.00,218,11554,6%,704.79
Kohl's,1185732,11-11-2021,November,West,Wyoming,Cheyenne,Men Athletic Footwear,Online,42.00,167,7014,4%,301.60
Kohl's,1185732,11-11-2021,November,West,Wyoming,Cheyenne, Women Street Footwear,Online,42.00,146,6132,5%,306.60
Kohl's,1185732,11-11-2021,November,West,Wyoming,Cheyenne, Women Athletic Footwear,Online,42.00,135,5670,5%,277.83
Kohl's,1185732,11-11-2021,November,West,Wyoming,Cheyenne,Men Apparel,Online,51.00,143,7293,4%,299.01
Kohl's,1185732,11-11-2021,November,West,Wyoming,Cheyenne, Women Apparel,Online,55.00,161,8855,4%,345.35
Kohl's,1185732,10-12-2021,December,West,Wyoming,Cheyenne,Men Street Footwear,Online,52.00,224,11648,6%,710.53
Kohl's,1185732,10-12-2021,December,West,Wyoming,Cheyenne,Men Athletic Footwear,Online,44.00,168,7392,4%,303.07
Foot Locker,1185732,10-12-2021,December,West,Wyoming,Cheyenne, Women Street Footwear,Online,44.00,165,7260,5%,333.96
Foot Locker,1185732,10-12-2021,December,West,Wyoming,Cheyenne, Women Athletic Footwear,Online,44.00,135,5940,5%,291.06
Foot Locker,1185732,10-12-2021,December,West,Wyoming,Cheyenne,Men Apparel,Online,54.00,145,7830,5%,352.35
Foot Locker,1185732,10-12-2021,December,West,Wyoming,Cheyenne, Women Apparel,Online,56.00,174,9744,4%,350.78
Foot Locker,1128299,24-01-2021,January,West,Wyoming,Cheyenne,Men Street Footwear,Online,29.00,91,2639,5%,121.39
Foot Locker,1128299,24-01-2021,January,West,Wyoming,Cheyenne,Men Athletic Footwear,Online,36.00,105,3780,5%,173.88
Foot Locker,1128299,24-01-2021,January,West,Wyoming,Cheyenne, Women Street Footwear,Online,39.00,91,3549,5%,159.71
Foot Locker,1128299,24-01-2021,January,West,Wyoming,Cheyenne, Women Athletic Footwear,Online,38.00,54,2052,5%,96.44
Foot Locker,1128299,24-01-2021,January,West,Wyoming,Cheyenne,Men Apparel,Online,42.00,45,1890,5%,96.39
Foot Locker,1128299,24-01-2021,January,West,Wyoming,Cheyenne, Women Apparel,Online,38.00,116,4408,5%,198.36
Foot Locker,1128299,24-02-2021,February,West,Wyoming,Cheyenne,Men Street Footwear,Online,27.00,113,3051,5%,140.35
Foot Locker,1128299,24-02-2021,February,West,Wyoming,Cheyenne,Men Athletic Footwear,Online,36.00,105,3780,5%,170.10
Foot Locker,1128299,24-02-2021,February,West,Wyoming,Cheyenne, Women Street Footwear,Online,39.00,88,3432,5%,154.44
Foot Locker,1128299,24-02-2021,February,Southeast,Virginia,Richmond, Women Athletic Footwear,Online,38.00,58,2204,5%,110.20
Foot Locker,1128299,24-02-2021,February,Southeast,Virginia,Richmond,Men Apparel,Online,42.00,38,1596,6%,87.78
Foot Locker,1128299,24-02-2021,February,Southeast,Virginia,Richmond, Women Apparel,Online,38.00,81,3078,4%,132.35
Foot Locker,1128299,23-03-2021,March,Southeast,Virginia,Richmond,Men Street Footwear,Online,38.00,143,5434,5%,255.40
Foot Locker,1128299,23-03-2021,March,Southeast,Virginia,Richmond,Men Athletic Footwear,Online,45.00,85,3825,5%,179.78
Foot Locker,1128299,23-03-2021,March,Southeast,Virginia,Richmond, Women Street Footwear,Online,52.00,91,4732,5%,227.14
Foot Locker,1128299,23-03-2021,March,Southeast,Virginia,Richmond, Women Athletic Footwear,Online,48.00,65,3120,5%,143.52
Foot Locker,1128299,23-03-2021,March,Southeast,Virginia,Richmond,Men Apparel,Online,51.00,30,1530,5%,79.56
Foot Locker,1128299,23-03-2021,March,Southeast,Virginia,Richmond, Women Apparel,Online,49.00,78,3822,4%,160.52
Foot Locker,1128299,24-04-2021,April,Southeast,Virginia,Richmond,Men Street Footwear,Online,52.00,124,6448,5%,309.50
Foot Locker,1128299,24-04-2021,April,Southeast,Virginia,Richmond,Men Athletic Footwear,Online,59.00,69,4071,5%,195.41
Foot Locker,1128299,24-04-2021,April,Southeast,Virginia,Richmond, Women Street Footwear,Online,57.00,85,4845,5%,237.41
Foot Locker,1128299,24-04-2021,April,Southeast,Virginia,Richmond, Women Athletic Footwear,Online,42.00,56,2352,5%,110.54
Foot Locker,1128299,24-04-2021,April,Southeast,Virginia,Richmond,Men Apparel,Online,49.00,35,1715,5%,87.47
Foot Locker,1128299,24-04-2021,April,Southeast,Virginia,Richmond, Women Apparel,Online,64.00,78,4992,4%,219.65
Foot Locker,1128299,25-05-2021,May,Southeast,Virginia,Richmond,Men Street Footwear,Online,46.00,125,5750,5%,264.50
Foot Locker,1128299,25-05-2021,May,Southeast,Virginia,Richmond,Men Athletic Footwear,Online,51.00,98,4998,5%,224.91
Foot Locker,1128299,25-05-2021,May,Southeast,Virginia,Richmond, Women Street Footwear,Online,50.00,88,4400,5%,220.00
Foot Locker,1128299,25-05-2021,May,Southeast,Virginia,Richmond, Women Athletic Footwear,Online,47.00,69,3243,5%,162.15
Foot Locker,1128299,25-05-2021,May,Southeast,Virginia,Richmond,Men Apparel,Online,44.00,49,2156,5%,116.42
Foot Locker,1128299,25-05-2021,May,Southeast,Virginia,Richmond, Women Apparel,Online,56.00,152,8512,4%,366.02
Foot Locker,1128299,24-06-2021,June,Southeast,Virginia,Richmond,Men Street Footwear,Online,53.00,233,12349,5%,580.40
Foot Locker,1128299,24-06-2021,June,Southeast,Virginia,Richmond,Men Athletic Footwear,Online,62.00,176,10912,5%,501.95
Foot Locker,1128299,24-06-2021,June,Southeast,Virginia,Richmond, Women Street Footwear,Online,73.00,195,14235,5%,683.28
Foot Locker,1128299,24-06-2021,June,Southeast,Virginia,Richmond, Women Athletic Footwear,Online,72.00,142,10224,5%,500.98
Foot Locker,1128299,24-06-2021,June,Southeast,Virginia,Richmond,Men Apparel,Online,81.00,104,8424,5%,429.62
Foot Locker,1128299,24-06-2021,June,Southeast,Virginia,Richmond, Women Apparel,Online,96.00,182,17472,4%,698.88
Foot Locker,1128299,23-07-2021,July,Southeast,Virginia,Richmond,Men Street Footwear,Online,79.00,255,20145,5%,1007.25
Foot Locker,1128299,23-07-2021,July,Southeast,Virginia,Richmond,Men Athletic Footwear,Online,81.00,203,16443,5%,822.15
Foot Locker,1128299,23-07-2021,July,Southeast,Virginia,Richmond, Women Street Footwear,Online,86.00,182,15652,5%,704.34
Foot Locker,1128299,23-07-2021,July,Southeast,Virginia,Richmond, Women Athletic Footwear,Online,82.00,149,12218,5%,562.03
Foot Locker,1128299,23-07-2021,July,Southeast,Virginia,Richmond,Men Apparel,Online,85.00,162,13770,6%,757.35
Foot Locker,1128299,23-07-2021,July,Southeast,Virginia,Richmond, Women Apparel,Online,96.00,180,17280,4%,691.20
Foot Locker,1128299,24-08-2021,August,Southeast,Virginia,Richmond,Men Street Footwear,Online,83.00,240,19920,5%,896.40
Foot Locker,1128299,24-08-2021,August,Southeast,Virginia,Richmond,Men Athletic Footwear,Online,76.00,202,15352,5%,736.90
Foot Locker,1128299,24-08-2021,August,Southeast,Virginia,Richmond, Women Street Footwear,Online,69.00,189,13041,5%,625.97
